package,package_url,version,identity,identity_url,title,status,fmm,wg,date,realm,auth
kbv.mio.u-heft,NA,R4,ValueSet/KBV_VS_MIO_CMR_U7a_U9_Physical_Exam_Eyes,/xig/resource/kbv.mio.u-heft%7C1.0.1-festlegungsversion/ValueSet/KBV_VS_MIO_CMR_U7a_U9_Physical_Exam_Eyes,"U7a, U8, U9 - Augen",active,NA,NA,NA,NA,NA
kbv.mio.u-heft,NA,R4,ValueSet/KBV_VS_MIO_CMR_U7a_and_U9_Physical_Exam_Musculoskeletal_System,/xig/resource/kbv.mio.u-heft%7C1.0.1-festlegungsversion/ValueSet/KBV_VS_MIO_CMR_U7a_and_U9_Physical_Exam_Musculoskeletal_System,"U7a, U9 - Bewegungsapparat",active,NA,NA,NA,NA,NA
kbv.mio.u-heft,NA,R4,ValueSet/KBV_VS_MIO_CMR_U7a_and_U9_Physical_Exam_Chest_Lung_Respiratory_Tract,/xig/resource/kbv.mio.u-heft%7C1.0.1-festlegungsversion/ValueSet/KBV_VS_MIO_CMR_U7a_and_U9_Physical_Exam_Chest_Lung_Respiratory_Tract,"U7a, U9 - Thorax, Lunge, Atemwege",active,NA,NA,NA,NA,NA
kbv.mio.u-heft,NA,R4,ValueSet/KBV_VS_MIO_CMR_U8_Physical_Exam_Abdomen_Genitals,/xig/resource/kbv.mio.u-heft%7C1.0.1-festlegungsversion/ValueSet/KBV_VS_MIO_CMR_U8_Physical_Exam_Abdomen_Genitals,"U8 - Abdomen, Genitale",active,NA,NA,NA,NA,NA
kbv.mio.u-heft,NA,R4,ValueSet/KBV_VS_MIO_CMR_U8_Current_Child_History,/xig/resource/kbv.mio.u-heft%7C1.0.1-festlegungsversion/ValueSet/KBV_VS_MIO_CMR_U8_Current_Child_History,U8 - Aktuelle Anamnese des Kindes,active,NA,NA,NA,NA,NA
kbv.mio.u-heft,NA,R4,ValueSet/KBV_VS_MIO_CMR_U8_Consultation,/xig/resource/kbv.mio.u-heft%7C1.0.1-festlegungsversion/ValueSet/KBV_VS_MIO_CMR_U8_Consultation,U8 - Beratung,active,NA,NA,NA,NA,NA
kbv.mio.u-heft,NA,R4,ValueSet/KBV_VS_MIO_CMR_U8_Physical_Exam_Musculoskeletal_System,/xig/resource/kbv.mio.u-heft%7C1.0.1-festlegungsversion/ValueSet/KBV_VS_MIO_CMR_U8_Physical_Exam_Musculoskeletal_System,U8 - Bewegungsapparat,active,NA,NA,NA,NA,NA
kbv.mio.u-heft,NA,R4,ValueSet/KBV_VS_MIO_CMR_U8_Physical_Exam_Ears,/xig/resource/kbv.mio.u-heft%7C1.0.1-festlegungsversion/ValueSet/KBV_VS_MIO_CMR_U8_Physical_Exam_Ears,U8 - Ohren,active,NA,NA,NA,NA,NA
kbv.mio.u-heft,NA,R4,ValueSet/KBV_VS_MIO_CMR_U8_Development_Assessment,/xig/resource/kbv.mio.u-heft%7C1.0.1-festlegungsversion/ValueSet/KBV_VS_MIO_CMR_U8_Development_Assessment,U8 - Orient. Beurt. Entwicklung,active,NA,NA,NA,NA,NA
kbv.mio.u-heft,NA,R4,ValueSet/KBV_VS_MIO_CMR_U8_Physical_Exam_Chest_Lung_Respiratory_Tract,/xig/resource/kbv.mio.u-heft%7C1.0.1-festlegungsversion/ValueSet/KBV_VS_MIO_CMR_U8_Physical_Exam_Chest_Lung_Respiratory_Tract,"U8 - Thorax, Lunge, Atemwege",active,NA,NA,NA,NA,NA
kbv.mio.u-heft,NA,R4,ValueSet/KBV_VS_MIO_CMR_U8_U9_Physical_Exam_Mouth_Nose,/xig/resource/kbv.mio.u-heft%7C1.0.1-festlegungsversion/ValueSet/KBV_VS_MIO_CMR_U8_U9_Physical_Exam_Mouth_Nose,"U8, U9 - Mundhöhle, Kiefer, Nase",active,NA,NA,NA,NA,NA
kbv.mio.u-heft,NA,R4,ValueSet/KBV_VS_MIO_CMR_U9_Physical_Exam_Abdomen_Genitals,/xig/resource/kbv.mio.u-heft%7C1.0.1-festlegungsversion/ValueSet/KBV_VS_MIO_CMR_U9_Physical_Exam_Abdomen_Genitals,"U9 - Abdomen, Genitale",active,NA,NA,NA,NA,NA
kbv.mio.u-heft,NA,R4,ValueSet/KBV_VS_MIO_CMR_U9_Current_Child_History,/xig/resource/kbv.mio.u-heft%7C1.0.1-festlegungsversion/ValueSet/KBV_VS_MIO_CMR_U9_Current_Child_History,U9 - Aktuelle Anamnese des Kindes,active,NA,NA,NA,NA,NA
kbv.mio.u-heft,NA,R4,ValueSet/KBV_VS_MIO_CMR_U9_Consultation,/xig/resource/kbv.mio.u-heft%7C1.0.1-festlegungsversion/ValueSet/KBV_VS_MIO_CMR_U9_Consultation,U9 - Beratung,active,NA,NA,NA,NA,NA
kbv.mio.u-heft,NA,R4,ValueSet/KBV_VS_MIO_CMR_U9_Development_Assessment,/xig/resource/kbv.mio.u-heft%7C1.0.1-festlegungsversion/ValueSet/KBV_VS_MIO_CMR_U9_Development_Assessment,U9 - Orient. Beurt. Entwicklung,active,NA,NA,NA,NA,NA
ans.fr.nos,https://interop.esante.gouv.fr/ig/nos/1.5.0,R4,ValueSet/JDV-J37-UcumUniteTemps,/xig/resource/ans.fr.nos%7C1.5.0/ValueSet/JDV-J37-UcumUniteTemps,JDV_J37-UcumUniteTemps,active,NA,NA,NA,fr,national
hl7.fhir.dk.core,http://hl7.dk/fhir/core/3.4.0,R4,ValueSet/dk-core-UCUM-BasicUnits,/xig/resource/hl7.fhir.dk.core%7C3.4.0/ValueSet/dk-core-UCUM-BasicUnits,DK Core UCUM Basic Units,active,NA,NA,NA,dk,hl7
dk.ehealth.sundhed.fhir.ig.core,https://build.fhir.org/ig/fut-infrastructure/implementation-guide/,R4,ValueSet/ehealth-ucum-printsymbol-supplement,/xig/resource/dk.ehealth.sundhed.fhir.ig.core%7Ccurrent/ValueSet/ehealth-ucum-printsymbol-supplement,UCUM printSymbol supplement,active,NA,NA,NA,dk,NA
us.cdc.phinvads,http://fhir.org/packages/us.cdc.phinvads,R4,ValueSet/2.16.840.1.114222.4.11.3590,/xig/resource/us.cdc.phinvads%7C0.12.0/ValueSet/2.16.840.1.114222.4.11.3590,Pulse Oximetry Unit,active,NA,NA,2020-10-01,us,NA
kl.dk.fhir.children,http://fhir.kl.dk/children/2.1.0,R4,ValueSet/ObservationUnitsWeight,/xig/resource/kl.dk.fhir.children%7C2.1.0/ValueSet/ObservationUnitsWeight,ObservationsEnhederVægt,active,NA,NA,NA,dk,NA
hl7.fhir.cz.img-order,https://build.fhir.org/ig/HL7-cz/img-order/,R4,ValueSet/cz-observationUnitsHeight-vs,/xig/resource/hl7.fhir.cz.img-order%7Ccurrent/ValueSet/cz-observationUnitsHeight-vs,ObservationsUnitHeight,active,NA,NA,NA,cz,hl7
healthdata.be.r4.cbb,NA,R4,ValueSet/BodyWeightUnits,/xig/resource/healthdata.be.r4.cbb%7C0.16.0-beta/ValueSet/BodyWeightUnits,HdBe-BodyWeight units,draft,NA,NA,NA,NA,NA
nictiz.fhir.nl.r4.zib2020,NA,R4,ValueSet/zib-BodyWeight-units,/xig/resource/nictiz.fhir.nl.r4.zib2020%7C0.12.0-beta.1/ValueSet/zib-BodyWeight-units,zib BodyWeight units,draft,NA,NA,NA,nl,hl7
hl7.fhir.cz.img-order,https://build.fhir.org/ig/HL7-cz/img-order/,R4,ValueSet/cz-observationUnitsWeight-vs,/xig/resource/hl7.fhir.cz.img-order%7Ccurrent/ValueSet/cz-observationUnitsWeight-vs,ObservationsUnitWeight,trial-use,2,NA,NA,cz,hl7
poc.bonsai.current,NA,R4,ValueSet/nll-ucum-unit,/xig/resource/poc.bonsai.current%7C1.1.0/ValueSet/nll-ucum-unit,Dosenhet,active,NA,NA,NA,NA,NA
poc.bonsai.current,NA,R4,ValueSet/nll-ucum-rate-unit,/xig/resource/poc.bonsai.current%7C1.1.0/ValueSet/nll-ucum-rate-unit,Doseringshastighetsenhet,active,NA,NA,NA,NA,NA
tw.gov.mohw.nhi.pas,https://build.fhir.org/ig/TWNHIFHIR/pas/,R4,ValueSet/ucum-units,/xig/resource/tw.gov.mohw.nhi.pas%7Ccurrent/ValueSet/ucum-units,UCUM-健保事前審查-UCUM單位值集,active,NA,NA,NA,tw,national
de.dktk.oncology,NA,R4,ValueSet/ValueSet-onco-core-ValueSet-UiccstadiumVS,/xig/resource/de.dktk.oncology%7C1.8.0/ValueSet/ValueSet-onco-core-ValueSet-UiccstadiumVS,UiccstadiumVS,active,NA,NA,NA,NA,NA
cce.fhir.minimal,NA,R4,ValueSet/ValueSet-cce-core-ValueSet-UICCStageVS,/xig/resource/cce.fhir.minimal%7C0.4.0/ValueSet/ValueSet-cce-core-ValueSet-UICCStageVS,UICC Stage VS,draft,NA,NA,NA,NA,NA
cce.fhir,NA,R4,ValueSet/ValueSet-cce-core-ValueSet-UiccstageVS,/xig/resource/cce.fhir%7C0.1.0/ValueSet/ValueSet-cce-core-ValueSet-UiccstageVS,UiccstageVS,draft,NA,NA,NA,NA,NA
fhir.virtually.healthcare,https://build.fhir.org/ig/Virtually-Healthcare/R4/,R4,ValueSet/UKCorrelationIdentifier,/xig/resource/fhir.virtually.healthcare%7Ccurrent/ValueSet/UKCorrelationIdentifier,UK Common Resource Identifiers,draft,NA,NA,NA,us,hl7
fhir.virtually.healthcare,https://build.fhir.org/ig/Virtually-Healthcare/R4/,R4,ValueSet/UKNationalIdentifiers,/xig/resource/fhir.virtually.healthcare%7Ccurrent/ValueSet/UKNationalIdentifiers,UK National Insurance Identifiers,draft,NA,NA,NA,us,hl7
fhir.virtually.healthcare,https://build.fhir.org/ig/Virtually-Healthcare/R4/,R4,ValueSet/ProfessionalLicense,/xig/resource/fhir.virtually.healthcare%7Ccurrent/ValueSet/ProfessionalLicense,UK Professional License,draft,NA,NA,NA,us,hl7
uk.nhsdigital.r4.test,NA,R4,ValueSet/effdbf4d-a7e3-47dd-9f94-ebe84ed970df,/xig/resource/uk.nhsdigital.r4.test%7C2.17.0-prerelease/ValueSet/effdbf4d-a7e3-47dd-9f94-ebe84ed970df,NHSDigital Action Code,draft,NA,NA,NA,NA,hl7
fhir.virtually.healthcare,https://build.fhir.org/ig/Virtually-Healthcare/R4/,R4,ValueSet/StaffNumber,/xig/resource/fhir.virtually.healthcare%7Ccurrent/ValueSet/StaffNumber,UK StaffNumber,draft,NA,NA,NA,us,hl7
nictiz.fhir.nl.stu3.zib2015,NA,R3,ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.10.1.1--20150401000000,/xig/resource/nictiz.fhir.nl.stu3.zib2015%7C1.0.0/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.10.1.1--20150401000000,ProductTypeCodelijst,retired,NA,NA,NA,nl,NA
il.core.fhir.r4,NA,R4,ValueSet/statistical-area-uri,/xig/resource/il.core.fhir.r4%7C0.18.1/ValueSet/statistical-area-uri,"Israeli statistical area (אג""ס) URI",active,NA,NA,NA,il,national
hl7.fhir.us.davinci-pct,https://build.fhir.org/ig/HL7/davinci-pct/,R4,ValueSet/USClaimDRGCodes,/xig/resource/hl7.fhir.us.davinci-pct%7Ccurrent/ValueSet/USClaimDRGCodes,US Claim DRG Codes,trial-use,NA,fm,NA,us,hl7
fhir.cdc.opioid-cds-r4,https://build.fhir.org/ig/cqframework/opioid-cds-r4/,R4,ValueSet/condition-us-core-health-concern-category,/xig/resource/fhir.cdc.opioid-cds-r4%7Ccurrent/ValueSet/condition-us-core-health-concern-category,US Core Health Concern Condition Category,active,NA,NA,NA,us,hl7
us.cdc.phinvads,http://fhir.org/packages/us.cdc.phinvads,R4,ValueSet/2.16.840.1.114222.4.11.973,/xig/resource/us.cdc.phinvads%7C0.12.0/ValueSet/2.16.840.1.114222.4.11.973,City,active,NA,NA,NA,us,NA
KBV.Basis,NA,R4,ValueSet/KBV_VS_Base_Body_Temp_Unit,/xig/resource/KBV.Basis%7C1.1.3/ValueSet/KBV_VS_Base_Body_Temp_Unit,KBV_VS_Base_Body_Temp_Unit,active,NA,NA,NA,NA,NA
dk.kip.rkkp.fhir.ig.core,https://build.fhir.org/ig/KIP-infrastructure/implementation-guide/,R4,ValueSet/ReferredForTraining,/xig/resource/dk.kip.rkkp.fhir.ig.core%7Ccurrent/ValueSet/ReferredForTraining,Uddybning af hvor patienten er henvist til fysisk træning,active,NA,NA,NA,NA,NA
dk.kip.rkkp.fhir.ig.core,https://build.fhir.org/ig/KIP-infrastructure/implementation-guide/,R4,ValueSet/NYHA,/xig/resource/dk.kip.rkkp.fhir.ig.core%7Ccurrent/ValueSet/NYHA,NYHA klasser - hjertesvigt,active,NA,NA,NA,NA,NA
dk.kip.rkkp.fhir.ig.core,https://build.fhir.org/ig/KIP-infrastructure/implementation-guide/,R4,ValueSet/Alkohol0til10,/xig/resource/dk.kip.rkkp.fhir.ig.core%7Ccurrent/ValueSet/Alkohol0til10,Alkohol 0-10,active,NA,NA,NA,NA,NA
dk.kip.rkkp.fhir.ig.core,https://build.fhir.org/ig/KIP-infrastructure/implementation-guide/,R4,ValueSet/Alkohol714,/xig/resource/dk.kip.rkkp.fhir.ig.core%7Ccurrent/ValueSet/Alkohol714,Alkohol - 7/14 genstande per uge,active,NA,NA,NA,NA,NA
dk.kip.rkkp.fhir.ig.core,https://build.fhir.org/ig/KIP-infrastructure/implementation-guide/,R4,ValueSet/Rygning,/xig/resource/dk.kip.rkkp.fhir.ig.core%7Ccurrent/ValueSet/Rygning,Rygning,active,NA,NA,NA,NA,NA
dk.kip.rkkp.fhir.ig.core,https://build.fhir.org/ig/KIP-infrastructure/implementation-guide/,R4,ValueSet/RygningDCCG,/xig/resource/dk.kip.rkkp.fhir.ig.core%7Ccurrent/ValueSet/RygningDCCG,Rygning (DCCG),active,NA,NA,NA,NA,NA
dk.kip.rkkp.fhir.ig.core,https://build.fhir.org/ig/KIP-infrastructure/implementation-guide/,R4,ValueSet/ResektionUdfoerelseDCCG,/xig/resource/dk.kip.rkkp.fhir.ig.core%7Ccurrent/ValueSet/ResektionUdfoerelseDCCG,Udførelse af resektion DCCG,active,NA,NA,NA,NA,NA
dk.kip.rkkp.fhir.ig.core,https://build.fhir.org/ig/KIP-infrastructure/implementation-guide/,R4,ValueSet/UdfoerendeLAB,/xig/resource/dk.kip.rkkp.fhir.ig.core%7Ccurrent/ValueSet/UdfoerendeLAB,UdførendendeLAB,active,NA,NA,NA,NA,NA
dk.kip.rkkp.fhir.ig.core,https://build.fhir.org/ig/KIP-infrastructure/implementation-guide/,R4,ValueSet/ProcedureUdfoertDCCG,/xig/resource/dk.kip.rkkp.fhir.ig.core%7Ccurrent/ValueSet/ProcedureUdfoertDCCG,Udført procedure (DCCG),active,NA,NA,NA,NA,NA
dk.kip.rkkp.fhir.ig.core,https://build.fhir.org/ig/KIP-infrastructure/implementation-guide/,R4,ValueSet/ProcedureUdfoertK1DCCG,/xig/resource/dk.kip.rkkp.fhir.ig.core%7Ccurrent/ValueSet/ProcedureUdfoertK1DCCG,Udført procedure K1 (DCCG),active,NA,NA,NA,NA,NA
dk.kip.rkkp.fhir.ig.core,https://build.fhir.org/ig/KIP-infrastructure/implementation-guide/,R4,ValueSet/ProcedureUdfoertK2DCCG,/xig/resource/dk.kip.rkkp.fhir.ig.core%7Ccurrent/ValueSet/ProcedureUdfoertK2DCCG,Udført procedure K2 (DCCG),active,NA,NA,NA,NA,NA
dk.kip.rkkp.fhir.ig.core,https://build.fhir.org/ig/KIP-infrastructure/implementation-guide/,R4,ValueSet/ProcedureUdfoertK3DCCG,/xig/resource/dk.kip.rkkp.fhir.ig.core%7Ccurrent/ValueSet/ProcedureUdfoertK3DCCG,Udført procedure K3 (DCCG),active,NA,NA,NA,NA,NA
dk.kip.rkkp.fhir.ig.core,https://build.fhir.org/ig/KIP-infrastructure/implementation-guide/,R4,ValueSet/ProcedureUdfoertR1DCCG,/xig/resource/dk.kip.rkkp.fhir.ig.core%7Ccurrent/ValueSet/ProcedureUdfoertR1DCCG,Udført procedure R1 (DCCG),active,NA,NA,NA,NA,NA
dk.kip.rkkp.fhir.ig.core,https://build.fhir.org/ig/KIP-infrastructure/implementation-guide/,R4,ValueSet/ProcedureUdfoertR2DCCG,/xig/resource/dk.kip.rkkp.fhir.ig.core%7Ccurrent/ValueSet/ProcedureUdfoertR2DCCG,Udført procedure R2 (DCCG),active,NA,NA,NA,NA,NA
dk.kip.rkkp.fhir.ig.core,https://build.fhir.org/ig/KIP-infrastructure/implementation-guide/,R4,ValueSet/ProcedureUdfoertR3DCCG,/xig/resource/dk.kip.rkkp.fhir.ig.core%7Ccurrent/ValueSet/ProcedureUdfoertR3DCCG,Udført procedure R3 (DCCG),active,NA,NA,NA,NA,NA
dk.kip.rkkp.fhir.ig.core,https://build.fhir.org/ig/KIP-infrastructure/implementation-guide/,R4,ValueSet/ProcedureUdfoertR4DCCG,/xig/resource/dk.kip.rkkp.fhir.ig.core%7Ccurrent/ValueSet/ProcedureUdfoertR4DCCG,Udført procedure R4 (DCCG),active,NA,NA,NA,NA,NA
dk.kip.rkkp.fhir.ig.core,https://build.fhir.org/ig/KIP-infrastructure/implementation-guide/,R4,ValueSet/UdredningDANDEM,/xig/resource/dk.kip.rkkp.fhir.ig.core%7Ccurrent/ValueSet/UdredningDANDEM,Udredning (DANDEM),active,NA,NA,NA,NA,NA
dk.kip.rkkp.fhir.ig.core,https://build.fhir.org/ig/KIP-infrastructure/implementation-guide/,R4,ValueSet/UdredningDANDEM2025,/xig/resource/dk.kip.rkkp.fhir.ig.core%7Ccurrent/ValueSet/UdredningDANDEM2025,Udredning (DANDEM) 2025,active,NA,NA,NA,NA,NA
dk.kip.rkkp.fhir.ig.core,https://build.fhir.org/ig/KIP-infrastructure/implementation-guide/,R4,ValueSet/UdredningKliniskGenetisk,/xig/resource/dk.kip.rkkp.fhir.ig.core%7Ccurrent/ValueSet/UdredningKliniskGenetisk,Udredning - Klinisk/genetisk,active,NA,NA,NA,NA,NA
dk.kip.rkkp.fhir.ig.core,https://build.fhir.org/ig/KIP-infrastructure/implementation-guide/,R4,ValueSet/UdskrevetTil,/xig/resource/dk.kip.rkkp.fhir.ig.core%7Ccurrent/ValueSet/UdskrevetTil,Udskrevet til,active,NA,NA,NA,NA,NA
nictiz.fhir.nl.stu3.geboortezorg,NA,R3,ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.2.3--20200901000000,/xig/resource/nictiz.fhir.nl.stu3.geboortezorg%7C1.3.3/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.2.3--20200901000000,UiterlijkeVerzorgingCodelijst,active,NA,NA,NA,nl,NA
nictiz.fhir.nl.r4.zib2020,NA,R4,ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.33.1--20200901000000,/xig/resource/nictiz.fhir.nl.r4.zib2020%7C0.12.0-beta.1/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.33.1--20200901000000,UiterlijkeVerzorgingCodelijst,active,NA,NA,NA,nl,hl7
nictiz.fhir.nl.stu3.zib2017,https://informatiestandaarden.nictiz.nl/wiki/Landingspagina_MedMij,R3,ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.33.1--20171231000000,/xig/resource/nictiz.fhir.nl.stu3.zib2017%7C2.3.0/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.33.1--20171231000000,UiterlijkeVerzorgingCodelijst,active,NA,NA,NA,nl,hl7
nictiz.fhir.nl.stu3.geboortezorg,NA,R3,ValueSet/2.16.840.1.113883.2.4.11.349--20211214143820,/xig/resource/nictiz.fhir.nl.stu3.geboortezorg%7C1.3.3/ValueSet/2.16.840.1.113883.2.4.11.349--20211214143820,UiterlijkeVerzorging_GZ,active,NA,NA,NA,nl,NA
nictiz.fhir.nl.r4.zib2020,NA,R4,ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.3.7--20200901000000,/xig/resource/nictiz.fhir.nl.r4.zib2020%7C0.12.0-beta.1/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.3.7--20200901000000,UitvoerenTransferCodelijst,active,NA,NA,NA,nl,hl7
nictiz.fhir.nl.stu3.zib2017,https://informatiestandaarden.nictiz.nl/wiki/Landingspagina_MedMij,R3,ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.3.7--20171231000000,/xig/resource/nictiz.fhir.nl.stu3.zib2017%7C2.3.0/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.3.7--20171231000000,UitvoerenTransferCodelijst,active,NA,NA,NA,nl,hl7
br.go.ses.core,file:///ig/output,R4,ValueSet/relacao-parental,/xig/resource/br.go.ses.core%7C0.0.1/ValueSet/relacao-parental,Relação parental,active,NA,NA,NA,br,NA
ans.fr.nos,https://interop.esante.gouv.fr/ig/nos/1.5.0,R4,ValueSet/JDV-J221-NatureContact-ROR,/xig/resource/ans.fr.nos%7C1.5.0/ValueSet/JDV-J221-NatureContact-ROR,JDV_J221-NatureContact-ROR,active,NA,NA,NA,fr,national
RapportEndoscopieQuebec.test,NA,R4,ValueSet/ca-qc-endo-valueset-proceduresTypeSpecimenEnvoye,/xig/resource/RapportEndoscopieQuebec.test%7C0.0.1-test/ValueSet/ca-qc-endo-valueset-proceduresTypeSpecimenEnvoye,ProceduresTypeSpecimenEnvoye,draft,NA,NA,NA,NA,NA
ans.fr.nos,https://interop.esante.gouv.fr/ig/nos/1.5.0,R4,ValueSet/JDV-J220-FonctionContact-ROR,/xig/resource/ans.fr.nos%7C1.5.0/ValueSet/JDV-J220-FonctionContact-ROR,JDV_J220-FonctionContact-ROR,active,NA,NA,NA,fr,national
nictiz.fhir.nl.stu3.geboortezorg,NA,R3,ValueSet/2.16.840.1.113883.2.4.11.50--20130118110803,/xig/resource/nictiz.fhir.nl.stu3.geboortezorg%7C1.3.3/ValueSet/2.16.840.1.113883.2.4.11.50--20130118110803,UncertaintyCode,active,NA,NA,NA,nl,NA
us.nlm.vsac,http://fhir.org/packages/us.nlm.vsac,R4,ValueSet/2.16.840.1.113762.1.4.1196.4469,/xig/resource/us.nlm.vsac%7C0.23.0/ValueSet/2.16.840.1.113762.1.4.1196.4469,Cabotegravir Injectable Products,active,NA,NA,NA,us,hl7
us.nlm.vsac,http://fhir.org/packages/us.nlm.vsac,R4,ValueSet/2.16.840.1.113762.1.4.1196.4470,/xig/resource/us.nlm.vsac%7C0.23.0/ValueSet/2.16.840.1.113762.1.4.1196.4470,Emtricitabine oral for HIV PrEP,active,NA,NA,NA,us,hl7
us.nlm.vsac,http://fhir.org/packages/us.nlm.vsac,R4,ValueSet/2.16.840.1.113762.1.4.1196.4474,/xig/resource/us.nlm.vsac%7C0.23.0/ValueSet/2.16.840.1.113762.1.4.1196.4474,HIV Laboratory Based Tests,active,NA,NA,NA,us,hl7
us.cdc.phinvads,http://fhir.org/packages/us.cdc.phinvads,R4,ValueSet/2.16.840.1.114222.4.11.3322,/xig/resource/us.cdc.phinvads%7C0.12.0/ValueSet/2.16.840.1.114222.4.11.3322,Underlying Conditions (IPD),active,NA,NA,2020-10-01,us,NA
us.cdc.phinvads,http://fhir.org/packages/us.cdc.phinvads,R4,ValueSet/2.16.840.1.114222.4.11.7681,/xig/resource/us.cdc.phinvads%7C0.12.0/ValueSet/2.16.840.1.114222.4.11.7681,Underlying Condition (RIBD),active,NA,NA,NA,us,NA
us.cdc.phinvads,http://fhir.org/packages/us.cdc.phinvads,R4,ValueSet/2.16.840.1.114222.4.11.7947,/xig/resource/us.cdc.phinvads%7C0.12.0/ValueSet/2.16.840.1.114222.4.11.7947,Risk Factor (COVID-19),active,NA,NA,NA,us,NA
us.cdc.phinvads,http://fhir.org/packages/us.cdc.phinvads,R4,ValueSet/2.16.840.1.114222.4.11.3112,/xig/resource/us.cdc.phinvads%7C0.12.0/ValueSet/2.16.840.1.114222.4.11.3112,Underlying Conditions,active,NA,NA,2020-08-01,us,NA
dk.kip.rkkp.fhir.ig.core,https://build.fhir.org/ig/KIP-infrastructure/implementation-guide/,R4,ValueSet/UndersoegelsesTypeDUGA,/xig/resource/dk.kip.rkkp.fhir.ig.core%7Ccurrent/ValueSet/UndersoegelsesTypeDUGA,Undersøgelsestype (DUGA),active,NA,NA,NA,NA,NA
dk.kip.rkkp.fhir.ig.core,https://build.fhir.org/ig/KIP-infrastructure/implementation-guide/,R4,ValueSet/UndersoendeLAB,/xig/resource/dk.kip.rkkp.fhir.ig.core%7Ccurrent/ValueSet/UndersoendeLAB,UndersøgendeLAB,active,NA,NA,NA,NA,NA
dk.kip.rkkp.fhir.ig.core,https://build.fhir.org/ig/KIP-infrastructure/implementation-guide/,R4,ValueSet/JaNejKanIkkeAfgoeres,/xig/resource/dk.kip.rkkp.fhir.ig.core%7Ccurrent/ValueSet/JaNejKanIkkeAfgoeres,Ja / Nej / Kan ikke afgøres,active,NA,NA,NA,NA,NA
dk.kip.rkkp.fhir.ig.core,https://build.fhir.org/ig/KIP-infrastructure/implementation-guide/,R4,ValueSet/Undervisning,/xig/resource/dk.kip.rkkp.fhir.ig.core%7Ccurrent/ValueSet/Undervisning,Undervisningstype,active,NA,NA,NA,NA,NA
hl7.fhir.cl.recetachile,https://rme.hl7chile.cl,R4,ValueSet/VSUnidadAsistencial,/xig/resource/hl7.fhir.cl.recetachile%7C0.9/ValueSet/VSUnidadAsistencial,Unidad Asistencial,active,NA,NA,NA,cl,hl7
hl7.terminology,https://build.fhir.org/ig/HL7/UTG/,R5,ValueSet/ucum-units,/xig/resource/hl7.terminology%7Ccurrent/ValueSet/ucum-units,UCUM Codes,active,NA,fhir,NA,uv,hl7
who.ddcc,https://build.fhir.org/ig/WorldHealthOrganization/ddcc/,R4,ValueSet/VaccineCovid19EUUnionRegisterValueSet,/xig/resource/who.ddcc%7Ccurrent/ValueSet/VaccineCovid19EUUnionRegisterValueSet,Vaccine - COVID-19 - EU Union Register of Medicinial Products,draft,NA,NA,NA,uv,who
ch.fhir.ig.ch-emed-epr,http://fhir.ch/ig/ch-emed-epr/2.0.0,R4,ValueSet/ch-emed-epr-amount-quantity-unit-code,/xig/resource/ch.fhir.ig.ch-emed-epr%7C2.0.0/ValueSet/ch-emed-epr-amount-quantity-unit-code,Amount Quantity Unit Codes,draft,NA,NA,NA,ch,hl7
ch.fhir.ig.ch-emed-epr,http://fhir.ch/ig/ch-emed-epr/2.0.0,R4,ValueSet/ch-emed-epr-time-quantity-unit-code,/xig/resource/ch.fhir.ig.ch-emed-epr%7C2.0.0/ValueSet/ch-emed-epr-time-quantity-unit-code,Time Quantity Unit Codes,draft,NA,NA,NA,ch,hl7
us.cdc.phinvads,http://fhir.org/packages/us.cdc.phinvads,R4,ValueSet/2.16.840.1.114222.4.11.3402,/xig/resource/us.cdc.phinvads%7C0.12.0/ValueSet/2.16.840.1.114222.4.11.3402,Age Unit (Syndromic Surveillance),active,NA,NA,2020-11-01,us,NA
hl7.fhir.us.codex-radiation-therapy,https://build.fhir.org/ig/HL7/codex-radiation-therapy/,R4,ValueSet/codexrt-image-guided-radiotherapy-energy-unit-vs,/xig/resource/hl7.fhir.us.codex-radiation-therapy%7Ccurrent/ValueSet/codexrt-image-guided-radiotherapy-energy-unit-vs,Image Guided Radiotherapy Energy Unit Value Set,draft,NA,cgp,NA,us,hl7
hl7.fhir.us.codex-radiation-therapy,https://build.fhir.org/ig/HL7/codex-radiation-therapy/,R4,ValueSet/codexrt-radiotherapy-energy-unit-vs,/xig/resource/hl7.fhir.us.codex-radiation-therapy%7Ccurrent/ValueSet/codexrt-radiotherapy-energy-unit-vs,Radiotherapy Energy Unit Value Set,draft,NA,cgp,NA,us,hl7
